time,velocity,filteredVelocity,acceleration,output,target

started sylib daemon
2279,414.533163,278.638665,1.377779,12000.000000
2299,448.463417,318.847065,1.188208,12000.000000
2319,477.286527,357.092946,1.292194,12000.000000
2339,502.566183,392.665062,1.477876,12000.000000
2359,541.901495,426.865543,2.108018,12000.000000
2379,584.273639,461.505880,1.899622,12000.000000
2399,618.500871,497.354116,1.879013,12000.000000
2419,663.745027,534.647881,2.372922,12000.000000
2439,704.944087,572.753517,2.191573,12000.000000
2459,737.226516,611.327462,1.447282,12000.000000
2479,776.111159,649.629223,2.087813,12000.000000
2499,818.185687,687.840456,1.886280,12000.000000
2519,863.536885,727.188319,2.377721,12000.000000
2539,904.806633,767.531824,2.194742,12000.000000
2559,943.381055,808.272277,2.073906,12000.000000
2579,973.930212,847.790594,1.369576,12000.000000
2599,1016.745423,886.653415,1.919486,12000.000000
2619,1092.755444,928.757391,5.416619,12000.000000
2639,1133.917170,974.230174,2.400062,12000.000000
2659,1183.954799,1022.761122,3.618729,12000.000000
2679,1225.024367,1070.032785,0.608927,12000.000000
2699,1252.798776,1115.022950,1.016315,12000.000000
2719,1306.513383,1158.816065,1.965513,12000.000000
2739,1324.401643,1199.371245,0.654563,12000.000000
2759,1366.688647,1239.159872,2.441238,12000.000000
2779,1403.003768,1276.711910,2.222716,12000.000000
2799,1445.465386,1315.098337,1.553746,12000.000000
2819,1459.606129,1351.268836,0.517435,12000.000000
2839,1508.780395,1387.088185,1.799374,12000.000000
2859,1525.156613,1420.161730,0.599235,12000.000000
2879,1566.940070,1454.013211,2.422813,12000.000000
2899,1603.087498,1487.209248,2.216580,12000.000000
2919,1645.493270,1522.446473,1.551702,12000.000000
2939,1673.712667,1557.812531,1.926480,12000.000000
2959,1699.380961,1592.168772,0.045367,12000.000000
2979,1713.891097,1623.018140,1.424833,12000.000000
2999,1763.188381,1653.612698,2.697757,12000.000000
3019,1801.838095,1685.228889,2.308143,12000.000000
3039,1814.709383,1717.460222,1.364865,12000.000000
3059,1842.300745,1747.922155,0.561771,12000.000000
3079,1850.575782,1774.145509,0.370985,12000.000000
3099,1867.360995,1797.801856,0.752512,12000.000000
3119,1896.011513,1819.761299,1.628998,12000.000000
3139,1931.327579,1843.232910,1.583285,12000.000000
3159,1943.329269,1867.263037,0.538058,12000.000000
3179,1968.820819,1891.284126,1.487376,12000.000000
3199,1990.730247,1913.998888,0.982241,12000.000000
3219,2011.444212,1936.699222,1.273188,12000.000000
3239,2041.519100,1959.889455,1.348313,12000.000000
3259,2060.209983,1983.122619,0.148863,12000.000000
3279,2079.968587,2006.185833,1.230357,12000.000000
3299,2109.412569,2029.130083,1.320029,12000.000000
3319,2123.781734,2051.491058,0.988739,12000.000000
3339,2149.666613,2074.143741,1.160467,12000.000000
3359,2166.760594,2095.700619,0.766355,12000.000000
3379,2194.444899,2117.890433,0.896597,12000.000000
3399,2212.727195,2139.723303,0.475087,12000.000000
3419,2231.045857,2161.506312,0.821260,12000.000000
3439,2249.388535,2182.254419,1.166879,12000.000000
3459,2271.652150,2202.678093,0.653577,9718.519535
3479,2286.354703,2222.474665,0.314601,9619.536675
3499,2289.818735,2240.332266,-0.533785,9530.248672
3519,2281.955942,2253.832586,-0.352504,9462.747071
3539,2328.290805,2267.482810,2.421821,9394.495949
3559,2345.228906,2282.637967,-0.274260,9318.720165
3579,2347.434300,2299.846577,0.443414,9232.677115
3599,2336.400087,2312.692604,-0.839227,9168.446981
3619,2325.208183,2319.684823,0.187330,9133.485886
3639,2345.533424,2324.379376,1.255761,9110.013121
3659,2364.031099,2330.465563,0.829285,9079.582184
3679,2398.887693,2342.025894,1.562686,9021.780529
3699,2398.095332,2355.418126,-0.724607,8954.819370
3719,2376.101176,2365.992688,-0.986039,8901.946559
3739,2361.576568,2369.694882,-0.651165,8883.435591
3759,2351.984738,2367.586417,-0.430020,8893.977914
3779,2351.895749,2363.610492,0.340553,8913.857540
3799,2363.157488,2361.027344,0.849427,8926.773278
3819,2375.669764,2361.619141,0.560949,8923.814295
3839,2366.366864,2363.533399,-0.761609,8914.243006
3859,2343.827671,2362.873379,-1.010474,8917.543104
3879,2334.018324,2358.311365,-0.784314,8940.353173
3899,2333.785691,2351.817956,-0.010429,8972.820221
3919,2356.273074,2348.572569,1.008151,8989.047155
